mc_step,rho_C,L_CD
86280,0.9439,506
86281,0.0362,264
86282,0.9418,528
86283,0.035,264
86284,0.944,526
86285,0.0342,258
86286,0.9436,488
86287,0.0354,258
86288,0.9448,500
86289,0.0342,260
86290,0.9447,516
86291,0.0353,258
86292,0.945,470
86293,0.0347,254
86294,0.944,560
86295,0.0347,266
86296,0.943,524
86297,0.0348,270
86298,0.9433,536
86299,0.0357,294
86300,0.9427,550
86301,0.0364,294
86302,0.9419,486
86303,0.0366,316
86304,0.9438,506
86305,0.0355,270
86306,0.9434,490
86307,0.0354,256
86308,0.9429,532
86309,0.0349,274
86310,0.944,548
86311,0.035,254
86312,0.9458,476
86313,0.0348,254
86314,0.9445,514
86315,0.0349,266
86316,0.9434,496
86317,0.0353,268
86318,0.9429,524
86319,0.0352,298
86320,0.9436,514
86321,0.036,300
86322,0.9421,546
86323,0.0358,278
86324,0.9421,528
86325,0.0363,286
86326,0.9409,526
86327,0.0365,288
86328,0.9435,500
86329,0.0358,268
86330,0.9424,490
86331,0.0354,292
86332,0.9434,522
86333,0.0351,264
86334,0.9424,526
86335,0.0352,274
86336,0.9422,536
86337,0.0357,310
86338,0.9432,480
86339,0.0351,278
86340,0.9427,528
86341,0.0361,282
86342,0.942,520
86343,0.0357,268
86344,0.9417,488
86345,0.0372,274
86346,0.9416,492
86347,0.036,284
86348,0.9424,558
86349,0.0352,266
86350,0.9438,506
86351,0.0353,298
86352,0.9421,530
86353,0.0359,292
86354,0.9428,524
86355,0.0362,294
86356,0.9422,542
86357,0.0355,256
86358,0.9424,474
86359,0.0353,272
86360,0.9414,518
86361,0.0366,278
86362,0.943,488
86363,0.0358,262
86364,0.9441,524
86365,0.0349,282
86366,0.9423,522
86367,0.0358,278
86368,0.9424,524
86369,0.0364,300
86370,0.9414,498
86371,0.0355,280
86372,0.9437,502
86373,0.0351,244
86374,0.9423,524
86375,0.0358,272
86376,0.9437,516
86377,0.0354,268
86378,0.9429,526
86379,0.0357,256
86380,0.9423,520
86381,0.0362,270
86382,0.9439,406
86383,0.0355,260
86384,0.9436,482
86385,0.0353,264
86386,0.9412,544
86387,0.0355,256
86388,0.9427,512
86389,0.036,268
86390,0.9427,498
86391,0.0367,280
86392,0.9406,516
86393,0.0361,280
86394,0.9416,552
86395,0.036,290
86396,0.9432,480
86397,0.0362,286
86398,0.9428,532
86399,0.0364,280
86400,0.9424,502
86401,0.0362,286
86402,0.9421,556
86403,0.0359,268
86404,0.9423,548
86405,0.0356,292
86406,0.9417,522
86407,0.0365,308
86408,0.9415,514
86409,0.0365,286
86410,0.9422,530
86411,0.0351,268
86412,0.9429,532
86413,0.0352,264
86414,0.9446,480
86415,0.035,248
86416,0.9441,508
86417,0.0365,294
86418,0.9423,508
86419,0.0353,272
86420,0.9428,512
86421,0.0347,262
86422,0.9444,500
86423,0.0346,266
86424,0.9428,530
86425,0.0349,274
86426,0.9438,510
86427,0.0344,270
86428,0.9434,508
86429,0.0358,284
86430,0.942,508
86431,0.0365,298
86432,0.9436,452
86433,0.0362,260
86434,0.9443,480
86435,0.0364,278
86436,0.9439,496
86437,0.0353,276
86438,0.9431,532
86439,0.0364,314
86440,0.9415,518
86441,0.0359,284
86442,0.9428,500
86443,0.0361,290
86444,0.9418,476
86445,0.037,288
86446,0.9424,498
86447,0.0366,286
86448,0.9421,520
86449,0.0354,252
86450,0.9453,466
86451,0.0353,278
86452,0.9434,490
86453,0.0348,262
86454,0.9424,550
86455,0.0347,254
86456,0.9426,506
86457,0.0362,284
86458,0.9417,450
86459,0.0374,304
86460,0.9413,524
86461,0.0362,264
86462,0.9419,500
86463,0.0359,258
86464,0.9436,512
86465,0.0361,284
86466,0.9431,532
86467,0.0357,270
86468,0.945,492
86469,0.0356,290
86470,0.9433,524
86471,0.0359,302
86472,0.9425,540
86473,0.0364,302
86474,0.9434,514
86475,0.0353,288
86476,0.9418,520
86477,0.0355,262
86478,0.9431,516
86479,0.0363,286
86480,0.9421,518
86481,0.0362,288
86482,0.9421,484
86483,0.0373,308
86484,0.9411,544
86485,0.0352,270
86486,0.9433,494
86487,0.0359,284
86488,0.9442,512
86489,0.0348,286
86490,0.9435,524
86491,0.0351,272
86492,0.9433,524
86493,0.0354,268
86494,0.9437,486
86495,0.0356,258
86496,0.9441,478
86497,0.0353,272
86498,0.9432,510
86499,0.0352,260
86500,0.9423,514
86501,0.0358,270
86502,0.9415,518
86503,0.037,308
86504,0.9406,504
86505,0.0367,294
86506,0.9412,526
86507,0.0366,300
86508,0.9411,500
86509,0.0358,274
86510,0.943,528
86511,0.0347,272
86512,0.9415,538
86513,0.0361,296
86514,0.9424,540
86515,0.0351,296
86516,0.9428,500
86517,0.0351,278
86518,0.9422,532
86519,0.0363,308
86520,0.9407,582
86521,0.036,316
86522,0.9393,590
86523,0.0377,310
86524,0.943,532
86525,0.0363,284
86526,0.9443,494
86527,0.0355,266
86528,0.9441,496
86529,0.0359,272
86530,0.944,518
86531,0.0352,254
86532,0.9429,502
86533,0.0362,256
86534,0.9429,488
86535,0.0354,266
86536,0.9439,482
86537,0.0349,244
86538,0.9445,474
86539,0.0353,248
86540,0.9422,532
86541,0.0356,266
86542,0.9427,530
86543,0.0357,282
86544,0.9418,556
86545,0.0358,296
86546,0.9427,534
86547,0.0354,264
86548,0.9425,496
86549,0.0362,280
86550,0.9417,548
86551,0.0356,294
86552,0.9419,554
86553,0.0353,286
86554,0.9412,518
86555,0.0368,276
86556,0.943,468
86557,0.036,268
86558,0.9425,474
86559,0.0359,264
86560,0.9414,510
86561,0.0363,258
86562,0.9405,546
86563,0.0365,282
86564,0.9446,454
86565,0.0355,260
86566,0.9435,524
86567,0.0355,264
86568,0.9442,474
86569,0.0351,260
86570,0.9452,504
86571,0.0344,254
86572,0.9452,474
86573,0.0346,268
86574,0.9428,514
86575,0.0356,254
86576,0.9426,506
86577,0.0355,256
86578,0.9444,496
86579,0.0355,280
86580,0.9446,512
86581,0.0351,298
86582,0.9429,540
86583,0.0345,278
86584,0.9435,518
86585,0.0363,280
86586,0.9432,512
86587,0.0365,286
86588,0.942,512
86589,0.0368,302
86590,0.9419,492
86591,0.036,280
86592,0.9427,478
86593,0.0369,292
86594,0.9416,476
86595,0.036,302
86596,0.9416,542
86597,0.036,272
86598,0.9423,512
86599,0.0354,276
86600,0.9407,518
86601,0.0353,258
86602,0.9412,504
86603,0.0365,278
86604,0.943,526
86605,0.0353,278
86606,0.9424,496
86607,0.0361,308
86608,0.9428,508
86609,0.0357,276
86610,0.942,486
86611,0.0369,290
86612,0.9405,514
86613,0.0355,274
86614,0.9417,532
86615,0.0374,286
86616,0.94,564
86617,0.0381,326
86618,0.9405,522
86619,0.038,320
86620,0.9403,508
86621,0.0369,294
86622,0.9408,518
86623,0.0366,294
86624,0.9419,538
86625,0.035,278
86626,0.9433,532
86627,0.0356,298
86628,0.9405,548
86629,0.0357,276
86630,0.9433,566
86631,0.0355,268
86632,0.9439,534
86633,0.036,264
86634,0.9425,492
86635,0.0362,266
86636,0.9415,492
86637,0.0371,284
86638,0.9412,532
86639,0.0373,322
86640,0.9402,548
86641,0.0365,292
86642,0.9437,508
86643,0.036,268
86644,0.9419,538
86645,0.0351,254
86646,0.9417,508
86647,0.0359,258
86648,0.9428,494
86649,0.0356,292
86650,0.9411,538
86651,0.0359,294
86652,0.9426,502
86653,0.0361,286
86654,0.9427,562
86655,0.0348,272
86656,0.942,514
86657,0.0353,268
86658,0.9432,496
86659,0.035,282
86660,0.9419,572
86661,0.0353,284
86662,0.9434,534
86663,0.0341,276
86664,0.9411,582
86665,0.0349,266
86666,0.9441,510
86667,0.0338,246
86668,0.9439,502
86669,0.0351,254
86670,0.9441,488
86671,0.0359,256
86672,0.9427,500
86673,0.037,290
86674,0.9419,498
86675,0.0366,294
86676,0.9415,540
86677,0.0364,292
86678,0.9419,550
86679,0.0353,294
86680,0.9418,552
86681,0.0372,322
86682,0.9393,570
86683,0.0365,316
86684,0.941,548
86685,0.0357,306
86686,0.9423,534
86687,0.0354,278
86688,0.944,494
86689,0.0346,264
86690,0.9435,524
86691,0.0359,286
86692,0.9415,572
86693,0.0361,288
86694,0.9406,556
86695,0.0358,292
86696,0.9416,534
86697,0.0355,266
86698,0.9438,508
86699,0.0356,266
86700,0.9425,498
86701,0.0354,280
86702,0.9438,510
86703,0.0337,266
86704,0.9443,560
86705,0.0343,280
86706,0.9441,568
86707,0.034,266
86708,0.944,546
86709,0.0351,276
86710,0.9435,546
86711,0.0349,280
86712,0.942,510
86713,0.0357,294
86714,0.9427,550
86715,0.0358,288
86716,0.9416,528
86717,0.036,278
86718,0.9421,510
86719,0.0365,292
86720,0.9411,496
86721,0.0367,284
86722,0.9419,548
86723,0.0357,264
86724,0.944,492
86725,0.0356,274
86726,0.9429,526
86727,0.0359,278
86728,0.9434,514
86729,0.0352,272
86730,0.9426,516
86731,0.0358,280
86732,0.9407,544
86733,0.0366,306
86734,0.9423,508
86735,0.0362,282
86736,0.9421,546
86737,0.0356,282
86738,0.9404,542
86739,0.0368,282
86740,0.9425,530
86741,0.0349,268
86742,0.9442,490
86743,0.0351,278
86744,0.9429,498
86745,0.0353,282
86746,0.9438,526
86747,0.0343,256
86748,0.9432,532
86749,0.0349,250
86750,0.9429,542
86751,0.0351,282
86752,0.9435,524
86753,0.0352,268
86754,0.9418,564
86755,0.0358,292
86756,0.9429,528
86757,0.0356,276
86758,0.9431,486
86759,0.0355,282
86760,0.9433,506
86761,0.0353,268
86762,0.9432,544
86763,0.0349,248
86764,0.9428,518
86765,0.0342,252
86766,0.9441,504
86767,0.0353,262
86768,0.9447,490
86769,0.0349,262
86770,0.9434,552
86771,0.0357,280
86772,0.9436,482
86773,0.0368,294
86774,0.9419,520
86775,0.0353,272
86776,0.944,536
86777,0.0357,286
86778,0.9435,524
86779,0.0342,266
86780,0.9426,516
86781,0.0362,302
86782,0.941,494
86783,0.0359,286
86784,0.9422,510
86785,0.036,286
86786,0.9426,508
86787,0.0353,276
86788,0.9417,542
86789,0.0359,314
86790,0.9439,484
86791,0.0359,272
86792,0.9415,532
86793,0.0369,278
86794,0.9409,522
86795,0.035,266
86796,0.9419,554
86797,0.0359,290
86798,0.9433,526
86799,0.0349,262
86800,0.9433,516
86801,0.0347,244
86802,0.943,504
86803,0.0362,284
86804,0.9425,504
86805,0.0361,292
86806,0.9422,514
86807,0.0356,290
86808,0.9419,516
86809,0.036,302
86810,0.9417,568
86811,0.0368,282
86812,0.9425,520
86813,0.0371,302
86814,0.9406,512
86815,0.0374,288
86816,0.9421,472
86817,0.0368,274
86818,0.9412,520
86819,0.0368,278
86820,0.9434,514
86821,0.0357,282
86822,0.9419,532
86823,0.0344,268
86824,0.9439,508
86825,0.0347,268
86826,0.9442,526
86827,0.0349,278
86828,0.9434,522
86829,0.0345,278
86830,0.9423,560
86831,0.0355,310
86832,0.9408,520
86833,0.0358,304
86834,0.9426,534
86835,0.0354,292
86836,0.9411,560
86837,0.0348,270
86838,0.9423,596
86839,0.0352,268
86840,0.9426,516
86841,0.036,302
86842,0.9426,464
86843,0.0371,312
86844,0.9413,528
86845,0.0366,298
86846,0.9438,500
86847,0.0358,256
86848,0.9432,490
86849,0.0356,266
86850,0.942,524
86851,0.0357,266
86852,0.9432,510
86853,0.0354,268
86854,0.9429,526
86855,0.0351,266
86856,0.9429,528
86857,0.0358,290
86858,0.9427,514
86859,0.0363,302
86860,0.9425,506
86861,0.0364,286
86862,0.9426,464
86863,0.0366,290
86864,0.9415,486
86865,0.0364,294
86866,0.9423,492
86867,0.0375,304
86868,0.9393,512
86869,0.0368,298
86870,0.9398,540
86871,0.0376,282
86872,0.9427,460
86873,0.0366,280
86874,0.9406,522
86875,0.0367,304
86876,0.9415,502
86877,0.0367,298
86878,0.9417,494
86879,0.0366,308
86880,0.9429,512
86881,0.035,272
86882,0.9443,504
86883,0.0344,268
86884,0.9436,558
86885,0.0347,272
86886,0.9427,556
86887,0.0359,302
86888,0.9422,520
86889,0.0361,292
86890,0.9419,552
86891,0.0351,284
86892,0.942,566
86893,0.0359,262
86894,0.9419,542
86895,0.0344,270
86896,0.9436,524
86897,0.0362,250
86898,0.9423,492
86899,0.0356,280
86900,0.9434,554
86901,0.0359,306
86902,0.9425,486
86903,0.0348,276
86904,0.9438,538
86905,0.0354,282
86906,0.9432,530
86907,0.0357,276
86908,0.942,574
86909,0.0345,254
86910,0.9433,548
86911,0.0358,276
86912,0.9432,556
86913,0.0345,258
86914,0.9441,542
86915,0.0355,276
86916,0.9416,560
86917,0.0354,256
86918,0.9441,502
86919,0.0354,272
86920,0.9423,494
86921,0.0366,278
86922,0.9417,550
86923,0.0364,278
86924,0.942,516
86925,0.036,298
86926,0.942,554
86927,0.0352,294
86928,0.9421,510
86929,0.0356,270
86930,0.9435,530
86931,0.0357,280
86932,0.9409,508
86933,0.0366,298
86934,0.9421,494
86935,0.0357,278
86936,0.9411,528
86937,0.0359,292
86938,0.9422,518
86939,0.0365,278
86940,0.9432,468
86941,0.0366,294
86942,0.9423,506
86943,0.0371,280
86944,0.9394,540
86945,0.0369,302
86946,0.9431,484
86947,0.0352,270
86948,0.9425,540
86949,0.0346,254
86950,0.943,510
86951,0.0345,278
86952,0.9427,558
86953,0.0362,284
86954,0.9416,504
86955,0.0365,276
86956,0.9433,496
86957,0.0369,272
86958,0.9429,484
86959,0.0357,278
86960,0.9425,548
86961,0.0352,290
86962,0.9435,490
86963,0.035,276
86964,0.9426,540
86965,0.0361,298
86966,0.9405,570
86967,0.0359,254
86968,0.9432,500
86969,0.0353,272
86970,0.9439,492
86971,0.0345,256
86972,0.9439,516
86973,0.0346,240
86974,0.9439,532
86975,0.0343,246
86976,0.9447,460
86977,0.036,278
86978,0.9419,492
86979,0.0353,252
86980,0.9424,492
86981,0.0363,266
86982,0.9406,518
86983,0.0364,290
86984,0.9422,500
86985,0.0365,300
86986,0.942,512
86987,0.035,282
86988,0.9433,530
86989,0.0347,264
86990,0.9423,486
86991,0.0367,312
86992,0.9423,464
86993,0.0366,284
86994,0.9399,550
86995,0.0359,282
86996,0.9409,556
86997,0.0359,306
86998,0.9415,532
86999,0.0358,290
87000,0.9427,474
87001,0.035,262
87002,0.9422,574
87003,0.0354,280
87004,0.943,524
87005,0.0359,278
87006,0.9418,560
87007,0.0361,294
87008,0.9407,484
87009,0.0375,296
87010,0.9418,526
87011,0.0365,272
87012,0.9421,536
87013,0.0352,254
87014,0.9437,496
87015,0.0353,270
87016,0.942,496
87017,0.0367,272
87018,0.9423,524
87019,0.0354,276
87020,0.945,496
87021,0.034,246
87022,0.9449,482
87023,0.0352,266
87024,0.944,506
87025,0.0347,274
87026,0.9439,480
87027,0.0359,280
87028,0.9416,456
87029,0.0373,296
87030,0.9406,536
87031,0.0354,298
87032,0.9444,518
87033,0.0356,272
87034,0.9432,554
87035,0.036,280
87036,0.9437,534
87037,0.0361,282
87038,0.9412,512
87039,0.0361,294
87040,0.9425,510
87041,0.0363,276
87042,0.9431,522
87043,0.0353,286
87044,0.9421,540
87045,0.0356,300
87046,0.9421,546
87047,0.0367,304
87048,0.941,496
87049,0.0362,276
87050,0.9428,486
87051,0.0353,270
87052,0.9433,504
87053,0.0348,276
87054,0.945,472
87055,0.0352,260
87056,0.9424,500
87057,0.0368,270
87058,0.9422,520
87059,0.0365,272
87060,0.9437,466
87061,0.0361,264
87062,0.9435,514
87063,0.0362,274
87064,0.9424,520
87065,0.0356,276
87066,0.943,546
87067,0.0358,268
87068,0.9426,486
87069,0.0352,276
87070,0.945,514
87071,0.034,230
87072,0.9438,526
87073,0.0349,250
87074,0.9433,468
87075,0.036,286
87076,0.9434,514
87077,0.0361,268
87078,0.9424,482
87079,0.0357,282
87080,0.9436,498
87081,0.0342,270
87082,0.9423,516
87083,0.0359,284
87084,0.9436,502
87085,0.0364,308
87086,0.9417,538
87087,0.0353,284
87088,0.9438,530
87089,0.0354,292
87090,0.9441,518
87091,0.0345,262
87092,0.9432,524
87093,0.0354,266
87094,0.9413,568
87095,0.0349,274
87096,0.9436,564
87097,0.0345,268
87098,0.944,512
87099,0.0355,260
87100,0.9441,482
87101,0.0349,258
87102,0.9453,494
87103,0.0354,280
87104,0.9433,480
87105,0.0366,278
87106,0.9427,512
87107,0.0358,270
87108,0.9434,498
87109,0.0362,276
87110,0.942,516
87111,0.0369,282
87112,0.9397,520
87113,0.0366,284
87114,0.9428,522
87115,0.0367,300
87116,0.9418,506
87117,0.0355,272
87118,0.9432,480
87119,0.0357,280
87120,0.9429,486
87121,0.0353,274
87122,0.9418,526
87123,0.036,274
87124,0.9436,506
87125,0.0361,274
87126,0.9414,536
87127,0.0356,298
87128,0.9422,568
87129,0.0363,320
87130,0.9411,532
87131,0.0356,296
87132,0.9418,474
87133,0.0378,286
87134,0.9426,496
87135,0.0368,280
87136,0.9416,528
87137,0.0364,270
87138,0.9424,508
87139,0.0367,278
87140,0.9414,532
87141,0.0368,288
87142,0.9421,524
87143,0.0357,252
87144,0.9422,552
87145,0.0356,272
87146,0.9421,540
87147,0.0351,270
87148,0.944,532
87149,0.0345,246
87150,0.9434,514
87151,0.0354,296
87152,0.9426,550
87153,0.0359,274
87154,0.9421,560
87155,0.036,290
87156,0.9417,546
87157,0.0366,296
87158,0.9415,510
87159,0.0356,250
87160,0.9441,482
87161,0.0358,274
87162,0.9423,508
87163,0.0367,300
87164,0.9418,512
87165,0.036,306
87166,0.942,526
87167,0.0371,306
87168,0.9418,540
87169,0.0365,304
87170,0.9406,554
87171,0.036,316
87172,0.9412,562
87173,0.0365,300
87174,0.9405,558
87175,0.0364,262
87176,0.943,494
87177,0.0343,246
87178,0.9438,514
87179,0.0346,266
87180,0.9432,566
87181,0.0347,252
87182,0.9422,534
87183,0.0344,288
87184,0.9447,544
87185,0.0339,274
87186,0.9433,542
87187,0.0357,284
87188,0.9423,518
87189,0.0357,274
87190,0.9414,524
87191,0.0355,300
87192,0.9413,528
87193,0.0363,302
87194,0.9426,524
87195,0.0355,258
87196,0.9428,522
87197,0.036,318
87198,0.9417,516
87199,0.0356,296
87200,0.9427,488
87201,0.036,280
87202,0.9419,512
87203,0.0363,296
87204,0.9434,484
87205,0.0357,272
87206,0.9431,516
87207,0.0357,290
87208,0.9431,488
87209,0.0355,276
87210,0.9428,590
87211,0.0358,274
87212,0.9417,566
87213,0.0366,296
87214,0.9401,568
87215,0.0358,292
87216,0.9426,556
87217,0.0347,268
87218,0.944,506
87219,0.0366,278
87220,0.9431,486
87221,0.0362,290
87222,0.9415,548
87223,0.0347,248
87224,0.9435,564
87225,0.0348,274
87226,0.9441,508
87227,0.0349,274
87228,0.9451,556
87229,0.0342,286
87230,0.944,536
87231,0.0342,276
87232,0.944,508
87233,0.0358,284
87234,0.9415,574
87235,0.0351,284
87236,0.9432,546
87237,0.0355,280
87238,0.9435,488
87239,0.035,262
87240,0.9426,500
87241,0.0359,252
87242,0.9437,456
87243,0.0355,262
87244,0.9423,520
87245,0.0362,282
87246,0.9423,524
87247,0.0348,268
87248,0.942,542
87249,0.0364,280
87250,0.9414,508
87251,0.0365,280
87252,0.9424,520
87253,0.0365,292
87254,0.9435,532
87255,0.036,310
87256,0.9421,570
87257,0.0354,286
87258,0.9431,516
87259,0.0345,276
87260,0.9433,534
87261,0.0358,276
87262,0.9425,504
87263,0.0369,290
87264,0.9427,526
87265,0.0373,298
87266,0.9419,494
87267,0.0353,278
87268,0.9435,500
87269,0.0351,260
87270,0.943,516
87271,0.035,274
87272,0.9435,526
87273,0.0353,288
87274,0.9427,502
87275,0.0349,262
87276,0.9417,550
87277,0.0354,274
87278,0.9428,562
87279,0.0356,264
87280,0.9433,526
87281,0.0348,270
87282,0.9437,480
87283,0.0352,264
87284,0.9425,522
87285,0.0344,260
87286,0.9434,494
87287,0.0374,282
87288,0.9411,520
87289,0.0354,274
87290,0.9448,524
87291,0.0363,296
87292,0.943,524
87293,0.0347,274
87294,0.9445,490
87295,0.0355,276
87296,0.9434,476
87297,0.035,264
87298,0.9433,530
87299,0.0355,278
87300,0.9437,496
87301,0.0349,278
87302,0.9428,524
87303,0.0352,280
87304,0.942,530
87305,0.0347,276
87306,0.9416,532
87307,0.0361,282
87308,0.9405,526
87309,0.0377,332
87310,0.9416,514
87311,0.0361,310
87312,0.9421,528
87313,0.0357,302
87314,0.9439,530
87315,0.0351,304
87316,0.9434,534
87317,0.0352,262
87318,0.9432,508
87319,0.0363,270
87320,0.942,514
87321,0.0364,286
87322,0.942,480
87323,0.0377,306
87324,0.9411,532
87325,0.0367,294
87326,0.9424,548
87327,0.0353,292
87328,0.9429,532
87329,0.0345,266
87330,0.9424,570
87331,0.0354,274
87332,0.9427,532
87333,0.036,300
87334,0.9422,538
87335,0.0362,290
87336,0.9416,506
87337,0.0361,268
87338,0.9415,512
87339,0.0364,298
87340,0.9418,488
87341,0.0371,282
87342,0.94,504
87343,0.0367,284
87344,0.9414,502
87345,0.0348,240
87346,0.943,540
87347,0.0353,284
87348,0.9435,506
87349,0.0349,276
87350,0.9449,530
87351,0.0339,276
87352,0.9427,516
87353,0.0355,288
87354,0.942,526
87355,0.0349,280
87356,0.9452,540
87357,0.0338,256
87358,0.9431,510
87359,0.035,294
87360,0.945,522
87361,0.0342,254
87362,0.9441,498
87363,0.0352,250
87364,0.9435,506
87365,0.0356,268
87366,0.9436,498
87367,0.0354,248
87368,0.9439,520
87369,0.036,270
87370,0.9423,488
87371,0.0376,298
87372,0.9408,508
87373,0.0349,270
87374,0.9439,504
87375,0.0354,284
87376,0.9427,516
87377,0.0335,260
87378,0.9451,526
87379,0.0338,274
87380,0.9444,516
87381,0.0347,290
87382,0.9434,574
