mc_step,rho_C,L_CD
1368,0.6689,8822
1369,0.6678,8860
1370,0.6658,9004
1371,0.6642,8924
1372,0.6649,9066
1373,0.6605,8988
1374,0.6596,8934
1375,0.6693,8850
1376,0.6622,8900
1377,0.6667,8844
1378,0.6621,8990
1379,0.6685,8982
1380,0.6703,8846
1381,0.667,8892
1382,0.6572,8980
1383,0.6618,8994
1384,0.6623,8980
1385,0.6668,8952
1386,0.6655,8812
1387,0.6611,8970
1388,0.6683,8870
1389,0.6645,8914
1390,0.6676,8768
1391,0.6636,8902
1392,0.6539,9060
1393,0.6582,9072
1394,0.6578,8938
1395,0.6638,8898
1396,0.6516,8984
1397,0.6668,8914
1398,0.662,8984
1399,0.6627,8976
1400,0.6538,8940
1401,0.657,9026
1402,0.6606,8966
1403,0.6611,9052
1404,0.6656,8930
1405,0.6659,8904
1406,0.6631,9016
1407,0.6643,8976
1408,0.6625,9010
1409,0.6656,8792
1410,0.6627,8894
1411,0.6568,8986
1412,0.6566,9030
1413,0.662,8940
1414,0.6694,8810
1415,0.6639,8900
1416,0.6546,9052
1417,0.6645,8958
1418,0.6682,8846
1419,0.6525,9064
1420,0.6571,9076
1421,0.659,8956
1422,0.6594,8974
1423,0.6651,8928
1424,0.6673,8816
1425,0.6684,8800
1426,0.6729,8916
1427,0.6646,8878
1428,0.6623,8882
1429,0.6634,8956
1430,0.6606,8952
1431,0.6634,8934
1432,0.6612,9046
1433,0.6568,9080
1434,0.6629,9020
1435,0.6646,8930
1436,0.6607,8800
1437,0.6559,9072
1438,0.6603,8970
1439,0.659,9014
1440,0.657,9006
1441,0.6664,8864
1442,0.6594,8956
1443,0.6675,8894
1444,0.6624,8950
1445,0.6607,8972
1446,0.6518,9026
1447,0.6592,8986
1448,0.6571,8988
1449,0.6624,8940
1450,0.6668,8774
1451,0.6649,9082
1452,0.656,9022
1453,0.6558,8990
1454,0.6591,9026
1455,0.657,9150
1456,0.67,8782
1457,0.6669,8964
1458,0.6663,8796
1459,0.6663,8836
1460,0.6557,9030
1461,0.6675,9026
1462,0.6532,9138
1463,0.6488,9164
1464,0.6641,8944
1465,0.6611,8996
1466,0.6623,8928
1467,0.66,9034
1468,0.6622,8996
1469,0.6623,8898
1470,0.6627,8964
1471,0.6642,8978
1472,0.665,8938
1473,0.6577,9146
1474,0.661,8992
1475,0.6682,8884
1476,0.6512,9098
1477,0.6577,8966
1478,0.66,9028
1479,0.6627,8890
1480,0.651,9044
1481,0.6588,9026
1482,0.6585,9068
1483,0.6608,8970
1484,0.6579,9078
1485,0.6595,8952
1486,0.6606,8916
1487,0.6604,8874
1488,0.6643,8836
1489,0.6481,9090
1490,0.6592,8890
1491,0.6569,8900
1492,0.6637,9008
1493,0.6671,8924
1494,0.6601,8888
1495,0.6562,9046
1496,0.6658,8878
1497,0.6621,8942
1498,0.6658,8988
1499,0.67,8910
1500,0.6685,8930
1501,0.6573,8956
1502,0.6589,9082
1503,0.6647,8940
1504,0.6644,8856
1505,0.6636,8904
1506,0.6634,8876
1507,0.6614,8892
1508,0.6525,9084
1509,0.6601,8968
1510,0.6627,8926
1511,0.6722,8694
1512,0.6653,8858
1513,0.6691,8804
1514,0.6631,9002
1515,0.6519,9066
1516,0.655,9012
1517,0.6603,8992
1518,0.6523,9046
1519,0.6556,8924
1520,0.6555,9010
1521,0.6631,8918
1522,0.6611,8870
1523,0.6642,8878
1524,0.6649,8862
1525,0.6618,8976
1526,0.6631,8876
1527,0.664,8984
1528,0.667,8862
1529,0.659,8916
1530,0.6628,8978
1531,0.6679,8836
1532,0.6611,8998
1533,0.6613,9056
1534,0.6591,8870
1535,0.6557,8996
1536,0.6539,8970
1537,0.6537,9034
1538,0.6569,8992
1539,0.6569,9008
1540,0.6731,8712
1541,0.6573,8998
1542,0.6672,8750
1543,0.667,8876
1544,0.6593,8950
1545,0.664,9028
1546,0.6578,8962
1547,0.6553,9078
1548,0.6669,8890
1549,0.6608,8944
1550,0.6693,8794
1551,0.6666,8806
1552,0.6631,9010
1553,0.6621,8966
1554,0.6646,8962
1555,0.6708,8894
1556,0.6753,8652
1557,0.6686,8876
1558,0.6663,8854
1559,0.6688,8834
1560,0.6588,8970
1561,0.6563,8988
1562,0.6616,8900
1563,0.6633,8838
1564,0.6591,9062
1565,0.6629,8996
1566,0.6587,9036
1567,0.6532,9070
1568,0.657,9044
1569,0.6665,8966
1570,0.664,8956
1571,0.6673,8884
1572,0.666,8922
1573,0.6551,8888
1574,0.6634,9002
1575,0.6579,8998
1576,0.6631,8792
1577,0.6556,9076
1578,0.6613,8958
1579,0.6575,8924
1580,0.6601,9008
1581,0.6617,8914
1582,0.6547,8992
1583,0.6676,8834
1584,0.6543,9174
1585,0.6619,8912
1586,0.6532,9144
1587,0.6597,8830
1588,0.6658,8926
1589,0.6677,8936
1590,0.6646,8916
1591,0.6638,8922
1592,0.6739,8700
1593,0.67,8938
1594,0.6672,8944
1595,0.6603,9026
1596,0.6555,9128
1597,0.6615,8952
1598,0.6599,9060
1599,0.6586,8914
1600,0.6581,9134
1601,0.6645,8890
1602,0.6593,8928
1603,0.6576,9038
1604,0.6587,8898
1605,0.6583,8916
1606,0.6547,9008
1607,0.6632,8950
1608,0.6648,8958
1609,0.6667,8864
1610,0.6631,8982
1611,0.662,8986
1612,0.6577,8998
1613,0.6628,8904
1614,0.6612,8852
1615,0.6647,8902
1616,0.6654,8996
1617,0.6685,8856
1618,0.6636,8922
1619,0.6579,9052
1620,0.6628,8946
1621,0.6563,9106
1622,0.6562,8956
1623,0.6576,9102
1624,0.658,8908
1625,0.6579,8918
1626,0.6606,9058
1627,0.6571,8942
1628,0.6549,9120
1629,0.6613,8952
1630,0.6664,8968
1631,0.6703,8784
1632,0.6577,9032
1633,0.6545,9048
1634,0.6598,9062
1635,0.6637,8902
1636,0.6559,8992
1637,0.6569,8880
1638,0.6513,9056
1639,0.6664,8866
1640,0.6659,8966
1641,0.6604,9022
1642,0.6592,8892
1643,0.656,9010
1644,0.6619,9058
1645,0.6668,8890
1646,0.6684,8898
1647,0.6695,8830
1648,0.6614,9020
1649,0.6541,9054
1650,0.6673,8920
1651,0.6659,8852
1652,0.6621,8964
1653,0.6543,8974
1654,0.6568,9138
1655,0.6599,8992
1656,0.6641,8920
1657,0.6671,8858
1658,0.669,8870
1659,0.6688,8752
1660,0.6643,8964
1661,0.6564,9060
1662,0.6583,8908
1663,0.6557,8976
1664,0.661,9136
1665,0.6552,8958
1666,0.6578,9068
1667,0.657,9068
1668,0.6606,8934
1669,0.6689,8794
1670,0.6719,8862
1671,0.6629,8996
1672,0.6562,9158
1673,0.6662,8930
1674,0.6631,8820
1675,0.6687,8892
1676,0.6617,8980
1677,0.6597,8906
1678,0.6539,9124
1679,0.6635,8926
1680,0.6615,8960
1681,0.6616,8978
1682,0.6608,8914
1683,0.6712,8812
1684,0.663,8904
1685,0.6516,9150
1686,0.6578,9014
1687,0.6592,8992
1688,0.6554,8996
1689,0.6594,8832
1690,0.6593,9014
1691,0.6581,9008
1692,0.6622,8994
1693,0.6637,8948
1694,0.661,9040
1695,0.662,8938
1696,0.6603,9110
1697,0.6579,8882
1698,0.6661,8938
1699,0.6753,8800
1700,0.6669,8932
1701,0.6688,8816
1702,0.6745,8748
1703,0.662,8902
1704,0.666,8854
1705,0.6661,8836
1706,0.6544,8932
1707,0.6612,8962
1708,0.6653,8890
1709,0.6653,8914
1710,0.6627,8942
1711,0.6667,8854
1712,0.659,8972
1713,0.6677,9022
1714,0.666,8872
1715,0.6627,9048
1716,0.665,8930
1717,0.6609,8960
1718,0.6516,9004
1719,0.6677,8794
1720,0.6587,8800
1721,0.6608,9062
1722,0.6569,9016
1723,0.6598,8936
1724,0.6653,8888
1725,0.6652,8896
1726,0.6623,8984
1727,0.6661,8822
1728,0.6697,8900
1729,0.6547,9152
1730,0.663,9022
1731,0.6643,8906
1732,0.6625,8974
1733,0.6585,9036
1734,0.6673,8898
1735,0.6612,8898
1736,0.6532,9104
1737,0.6615,9064
1738,0.6663,8852
1739,0.663,8942
1740,0.6636,8858
1741,0.6627,8910
1742,0.6671,8804
1743,0.6655,8784
1744,0.6594,8968
1745,0.6534,9028
1746,0.6615,8910
1747,0.6669,8838
1748,0.6599,8918
1749,0.6728,8798
1750,0.664,8966
1751,0.6595,8892
1752,0.6601,8948
1753,0.6537,8962
1754,0.6642,8846
1755,0.6587,8918
1756,0.6518,9030
1757,0.6556,8976
1758,0.6578,9140
1759,0.6717,8804
1760,0.6681,8902
1761,0.6631,8864
1762,0.659,9032
1763,0.6526,9164
1764,0.6638,8928
1765,0.6614,8884
1766,0.6627,8896
1767,0.6695,8928
1768,0.6613,9032
1769,0.659,8984
1770,0.6622,8964
1771,0.6562,8944
1772,0.6663,8952
1773,0.663,8886
1774,0.6595,8994
1775,0.6633,8952
1776,0.6603,8934
1777,0.6545,9022
1778,0.6545,9038
1779,0.6605,8844
1780,0.6595,8986
1781,0.673,8796
1782,0.6606,9152
1783,0.6642,8944
1784,0.6687,8776
1785,0.6673,9000
1786,0.6538,9128
1787,0.661,8942
1788,0.6599,8902
1789,0.6543,9080
1790,0.6602,8958
1791,0.6696,8876
1792,0.6755,8820
1793,0.6635,8846
1794,0.6687,8762
1795,0.6651,8850
1796,0.6556,9024
1797,0.6636,9014
1798,0.659,9098
1799,0.6642,8866
1800,0.6567,8952
1801,0.6575,8982
1802,0.6647,8930
1803,0.6657,8876
1804,0.6686,8800
1805,0.6692,8852
1806,0.661,9014
1807,0.6675,8798
1808,0.6664,8872
1809,0.6583,8974
1810,0.6627,8928
1811,0.6605,8884
1812,0.6576,9024
1813,0.665,8868
1814,0.6649,8946
1815,0.6554,8952
1816,0.6629,8838
1817,0.6669,8902
1818,0.6587,8898
1819,0.6598,9070
1820,0.6559,9156
1821,0.664,8922
1822,0.662,8888
1823,0.6615,8880
1824,0.6571,9010
1825,0.6581,9166
1826,0.6637,8940
1827,0.6572,9018
1828,0.6569,8940
1829,0.6664,9020
1830,0.6641,8936
1831,0.66,8958
1832,0.6618,8984
1833,0.6596,8988
1834,0.6663,8830
1835,0.6609,8892
1836,0.6535,9054
1837,0.6527,9150
1838,0.6597,8960
1839,0.6614,9044
1840,0.6631,8964
1841,0.6641,8848
1842,0.6628,9042
1843,0.6684,8828
1844,0.6635,9072
1845,0.663,9008
1846,0.6691,8872
1847,0.6616,8906
1848,0.6616,8962
1849,0.6608,8936
1850,0.6602,8988
1851,0.675,8790
1852,0.6691,8838
1853,0.6693,8814
1854,0.6585,8902
1855,0.6571,9130
1856,0.6684,8926
1857,0.6595,8952
1858,0.6582,8976
1859,0.6558,9030
1860,0.6617,8862
1861,0.6604,9002
1862,0.6643,8820
1863,0.6663,8936
1864,0.6645,8952
1865,0.671,8802
1866,0.6666,8932
1867,0.6557,8900
1868,0.6575,9020
1869,0.6565,9002
1870,0.6688,8850
1871,0.6521,9082
1872,0.6666,8942
1873,0.6631,8952
1874,0.6545,8988
1875,0.6587,9098
1876,0.6639,8930
1877,0.6649,8834
1878,0.6685,8874
1879,0.6629,8954
1880,0.6579,8986
1881,0.6524,8922
1882,0.6598,8998
1883,0.6547,9082
1884,0.6625,8886
1885,0.6626,9092
1886,0.6606,9010
1887,0.6641,8932
1888,0.6602,8954
1889,0.6568,9074
1890,0.6655,9006
1891,0.6628,8988
1892,0.6577,9146
1893,0.6567,8978
1894,0.6572,9034
1895,0.6624,8880
1896,0.6639,9022
1897,0.6734,8808
1898,0.6588,9018
1899,0.6661,8876
1900,0.6668,8884
1901,0.6582,8950
1902,0.6615,9002
1903,0.6698,8796
1904,0.6665,8882
1905,0.6608,8980
1906,0.6608,9018
1907,0.6598,8996
1908,0.6592,9110
1909,0.6602,9002
1910,0.6678,8838
1911,0.6604,8976
1912,0.6623,8894
1913,0.6636,8954
1914,0.6666,8934
1915,0.6669,8872
1916,0.6657,8914
1917,0.6569,8910
1918,0.6526,9086
1919,0.6582,8944
1920,0.6573,8994
1921,0.6597,8968
1922,0.6623,8960
1923,0.6602,8968
1924,0.6547,8970
1925,0.66,8856
1926,0.6615,8792
1927,0.6536,9078
1928,0.66,8934
1929,0.6645,8962
1930,0.6663,8872
1931,0.6676,8874
1932,0.6631,8854
1933,0.6558,9010
1934,0.6496,9008
1935,0.6637,8980
1936,0.6648,8932
1937,0.6688,8938
1938,0.6642,8968
1939,0.6618,8908
1940,0.6561,8988
1941,0.6568,9070
1942,0.654,9076
1943,0.6615,8926
1944,0.6606,8948
1945,0.66,8910
1946,0.6672,8824
1947,0.6635,8892
1948,0.6652,8906
1949,0.6727,8930
1950,0.6529,9140
1951,0.6654,8968
1952,0.6588,8912
1953,0.6586,8948
1954,0.6582,9002
1955,0.6515,9042
1956,0.6667,8944
1957,0.6596,9102
1958,0.6648,8890
1959,0.6588,9100
1960,0.6544,8880
1961,0.6617,8992
1962,0.6647,8998
1963,0.6684,8898
1964,0.6581,9046
1965,0.6517,9066
1966,0.6671,8794
1967,0.6654,8922
1968,0.6691,8790
1969,0.6601,9064
1970,0.6671,8954
1971,0.6589,9010
1972,0.6674,8848
1973,0.6615,8844
1974,0.6607,8950
1975,0.6609,8932
1976,0.6644,8970
1977,0.6726,8786
1978,0.667,8860
1979,0.664,8950
1980,0.6696,8944
1981,0.6537,8972
1982,0.6568,9064
1983,0.6552,9104
1984,0.6641,8938
1985,0.6571,8998
1986,0.665,8910
1987,0.6559,9020
1988,0.6598,9066
1989,0.6671,8936
1990,0.6586,8892
1991,0.6697,8916
1992,0.6678,8862
1993,0.6643,8830
1994,0.6562,8992
1995,0.6662,8842
1996,0.6535,9108
1997,0.6572,9028
1998,0.6611,8962
1999,0.6688,8808
2000,0.6733,8856
2001,0.6615,9102
2002,0.6572,9184
2003,0.6586,8954
2004,0.6609,8930
2005,0.6596,8958
2006,0.6551,9074
2007,0.6585,9166
2008,0.6599,8998
2009,0.6594,8978
2010,0.6622,8956
2011,0.6603,8944
2012,0.67,8892
2013,0.6703,8914
2014,0.6675,8858
2015,0.6693,8980
2016,0.6656,8840
2017,0.6628,8946
2018,0.6678,8892
2019,0.6637,8946
2020,0.6635,8848
2021,0.6592,8868
2022,0.6617,8846
2023,0.6566,9186
2024,0.6603,8916
2025,0.6666,8940
2026,0.6601,8892
2027,0.6644,8876
2028,0.6616,9050
2029,0.6566,8970
2030,0.656,9022
2031,0.6561,8986
2032,0.6564,9058
2033,0.6613,9044
2034,0.6632,9024
2035,0.6588,8936
2036,0.6581,8880
2037,0.6541,9122
2038,0.6478,9140
2039,0.6539,9024
2040,0.6624,8912
2041,0.6587,8978
2042,0.6648,8770
2043,0.6551,8932
2044,0.6606,8960
2045,0.6568,9176
2046,0.6552,9034
2047,0.6599,9072
2048,0.6622,8978
2049,0.6633,8882
2050,0.6646,8852
2051,0.6578,8880
2052,0.656,8934
2053,0.6615,8976
2054,0.665,8986
2055,0.6638,8906
2056,0.6574,9090
2057,0.6606,8930
2058,0.6605,9010
2059,0.6686,8902
2060,0.6585,9054
2061,0.6608,8944
2062,0.6648,8944
2063,0.6604,8992
2064,0.6603,8974
2065,0.6579,8984
2066,0.6611,8888
2067,0.6643,8920
2068,0.6575,9044
2069,0.6617,9032
2070,0.6608,9028
2071,0.6561,9148
2072,0.6597,8964
2073,0.6609,8962
2074,0.6569,9044
2075,0.6565,9096
2076,0.661,9130
2077,0.6673,9016
2078,0.6484,9194
2079,0.6618,8950
2080,0.6639,8896
2081,0.6635,8962
2082,0.6708,8834
2083,0.6684,8824
2084,0.6732,8918
2085,0.663,8980
2086,0.6664,8996
2087,0.6669,8948
2088,0.6729,8808
2089,0.6652,8990
2090,0.662,8976
2091,0.6678,8870
2092,0.6683,8804
2093,0.6597,8974
2094,0.6573,9144
2095,0.6581,9048
2096,0.6613,8882
2097,0.6675,8948
2098,0.6605,8950
2099,0.6585,9052
2100,0.6615,8978
2101,0.6516,9032
2102,0.663,8956
2103,0.6653,8818
2104,0.6632,8916
2105,0.6536,9098
2106,0.6662,8928
2107,0.6623,8860
2108,0.6689,8852
2109,0.6659,8850
2110,0.6664,8980
2111,0.6639,8994
2112,0.6644,9008
2113,0.6528,9086
2114,0.6615,8898
2115,0.664,8940
2116,0.656,8972
2117,0.6556,9108
2118,0.6584,9076
2119,0.6589,8874
2120,0.6603,9074
2121,0.6661,8840
2122,0.6523,9058
2123,0.6591,8892
2124,0.6679,8802
2125,0.6646,8876
2126,0.6668,8910
2127,0.6625,8900
2128,0.6628,8960
2129,0.6754,8904
2130,0.664,8838
2131,0.6602,8966
2132,0.6539,9072
2133,0.6635,8840
2134,0.6601,9066
2135,0.6601,8974
2136,0.6598,9010
2137,0.6563,8918
2138,0.663,8946
2139,0.6634,8972
2140,0.6648,8940
2141,0.6757,8768
2142,0.658,8982
2143,0.6659,8912
2144,0.6567,8980
2145,0.6616,8972
2146,0.652,9064
2147,0.6606,9068
2148,0.6613,8940
2149,0.6683,9080
2150,0.6588,9040
2151,0.6629,8926
2152,0.662,8996
2153,0.6552,9084
2154,0.6657,8890
2155,0.6556,9100
2156,0.6653,8920
2157,0.6619,9080
2158,0.6657,8928
2159,0.6579,9038
2160,0.6551,9114
2161,0.6593,9048
2162,0.6678,8922
2163,0.6595,9038
2164,0.6578,9024
2165,0.6602,9006
2166,0.6605,8904
2167,0.6649,8846
2168,0.6634,8932
2169,0.6657,8942
2170,0.6526,9120
2171,0.6513,9140
2172,0.6504,9170
2173,0.6543,9054
2174,0.6566,8894
2175,0.6652,8860
2176,0.6623,8950
2177,0.6593,9000
2178,0.6625,8902
2179,0.6531,9036
2180,0.6552,9056
2181,0.6667,8988
2182,0.658,9076
2183,0.6656,8860
2184,0.6524,9046
2185,0.6551,9034
2186,0.6647,8864
2187,0.6601,8998
2188,0.6644,8798
2189,0.6585,9024
2190,0.6575,8870
2191,0.6567,8952
2192,0.6548,9006
2193,0.665,8820
2194,0.6653,8876
2195,0.663,8820
2196,0.6674,8896
2197,0.655,9028
2198,0.6713,8844
2199,0.6631,8884
2200,0.6486,9032
2201,0.6525,8994
2202,0.665,8890
2203,0.6707,8928
2204,0.6621,8916
2205,0.6509,9076
2206,0.6619,8984
2207,0.661,8974
2208,0.6642,8894
2209,0.6594,8910
2210,0.6634,8914
2211,0.6586,9002
2212,0.6544,9168
2213,0.655,9034
2214,0.6545,9096
2215,0.6601,8962
2216,0.6593,8918
2217,0.6602,8968
2218,0.6706,8764
2219,0.6702,8944
2220,0.6639,8892
2221,0.656,9112
2222,0.6547,9052
2223,0.6604,8834
2224,0.6633,8960
2225,0.6659,8890
2226,0.6563,9114
2227,0.6475,9168
2228,0.656,8910
2229,0.6586,8872
2230,0.6597,8954
2231,0.6639,8954
2232,0.6529,9104
2233,0.6583,9020
2234,0.6644,8892
2235,0.6638,8800
2236,0.6551,9120
2237,0.6626,8960
2238,0.6659,8910
2239,0.6645,9044
2240,0.6641,8820
2241,0.6592,9040
2242,0.6675,8870
2243,0.6614,8924
2244,0.6637,8870
2245,0.6632,8904
2246,0.672,8790
2247,0.6662,8994
2248,0.6629,8914
2249,0.6627,8888
2250,0.6553,9062
2251,0.6559,8994
2252,0.6612,8996
2253,0.661,9016
2254,0.6633,8880
2255,0.664,8948
2256,0.6582,8974
2257,0.6518,9062
2258,0.6644,8782
2259,0.6555,9120
2260,0.6618,8906
2261,0.66,8962
2262,0.6648,8878
2263,0.6631,8982
2264,0.6652,8810
2265,0.6642,8944
2266,0.6587,8854
2267,0.6676,8790
2268,0.6562,9036
2269,0.6548,9050
2270,0.6661,8872
2271,0.6614,9102
2272,0.6575,8998
2273,0.6584,9024
2274,0.6517,9060
2275,0.6576,8960
2276,0.6576,9106
2277,0.667,8890
2278,0.6569,9010
2279,0.665,8864
2280,0.6634,8916
2281,0.6672,8892
2282,0.6605,9000
2283,0.6655,8746
2284,0.6659,8924
2285,0.6614,8892
2286,0.6626,8902
2287,0.662,9000
2288,0.6635,9012
2289,0.6621,8932
2290,0.662,9002
2291,0.663,8946
2292,0.6579,9042
2293,0.6622,8962
2294,0.6569,8958
2295,0.6635,8936
2296,0.6555,8986
2297,0.6692,8852
2298,0.6631,8954
2299,0.6467,8984
2300,0.6571,8918
2301,0.6677,8782
2302,0.6567,9036
2303,0.6631,9014
2304,0.6639,8954
2305,0.668,8778
2306,0.6687,8850
2307,0.6629,8990
2308,0.658,8998
2309,0.6576,8886
2310,0.6631,8898
2311,0.6572,8910
2312,0.6584,9052
2313,0.6656,8944
2314,0.6564,9082
2315,0.6663,8892
2316,0.669,8894
2317,0.6616,8968
2318,0.665,8872
2319,0.664,8932
2320,0.6623,8890
2321,0.6656,8940
2322,0.6675,8766
2323,0.654,9030
2324,0.6595,9038
2325,0.6567,9114
2326,0.6539,8990
2327,0.6582,9118
2328,0.669,8800
2329,0.6589,8934
2330,0.6658,8918
2331,0.6604,9032
2332,0.6618,9056
2333,0.6631,8898
2334,0.6607,8948
2335,0.6617,8936
2336,0.6694,8930
2337,0.6682,8816
2338,0.6572,9064
2339,0.657,9122
2340,0.6657,8866
2341,0.662,8908
2342,0.6627,8960
2343,0.6668,8888
2344,0.6659,8920
2345,0.662,9008
2346,0.6641,8944
2347,0.6627,8934
2348,0.6669,8934
2349,0.6757,8804
2350,0.6622,8990
2351,0.6592,8872
2352,0.6718,8742
2353,0.6614,9030
2354,0.6622,9016
2355,0.659,8938
2356,0.6615,8988
2357,0.6588,8900
2358,0.6548,9098
2359,0.6619,8916
2360,0.6693,8894
2361,0.6655,8852
2362,0.6661,8956
2363,0.6522,8912
2364,0.6499,9140
2365,0.6626,8890
2366,0.659,8906
2367,0.6616,9056
2368,0.658,9102
2369,0.6671,8920
2370,0.6625,8858
2371,0.6613,9028
2372,0.6579,8950
2373,0.661,8952
2374,0.655,9088
2375,0.6538,9098
2376,0.6629,8970
2377,0.6516,9062
2378,0.6607,8978
2379,0.6554,9016
2380,0.6663,8858
2381,0.6656,8952
2382,0.6661,8918
2383,0.6603,8966
2384,0.6605,8994
2385,0.6636,8938
2386,0.6613,8980
2387,0.6583,8904
2388,0.67,8964
2389,0.6618,9008
2390,0.6581,8928
2391,0.6696,8834
2392,0.6623,8938
2393,0.6617,8982
2394,0.6674,8912
2395,0.6627,8980
2396,0.6639,8978
2397,0.6676,8972
2398,0.6549,9150
2399,0.6651,8934
2400,0.6602,9000
2401,0.6628,8868
2402,0.6551,8898
2403,0.6604,8898
2404,0.6616,8984
2405,0.6621,8936
2406,0.6612,9122
2407,0.6635,8900
2408,0.6638,8916
2409,0.6577,9010
2410,0.6645,8852
2411,0.6537,9002
2412,0.6643,8928
2413,0.6531,9118
2414,0.6612,8946
2415,0.6536,9070
2416,0.6681,8810
2417,0.6673,8742
2418,0.6584,9014
2419,0.6576,9034
2420,0.669,8888
2421,0.6687,8936
2422,0.672,8840
2423,0.6668,8844
2424,0.6747,8818
2425,0.6557,9080
2426,0.6648,8938
2427,0.6618,8952
2428,0.6613,8816
2429,0.6639,8856
2430,0.6659,8878
2431,0.6579,8982
2432,0.6627,9018
2433,0.6562,8962
2434,0.6668,8886
2435,0.6618,8832
2436,0.666,8826
2437,0.6619,8926
2438,0.6569,9114
2439,0.656,9064
2440,0.6639,8910
2441,0.6562,9036
2442,0.6563,9144
2443,0.6616,8906
2444,0.6633,8838
2445,0.6701,8746
2446,0.6656,8894
2447,0.6722,8664
2448,0.6622,9072
2449,0.6637,8888
2450,0.6581,8986
2451,0.6669,8888
2452,0.6639,9082
2453,0.6712,8826
2454,0.6587,8938
2455,0.665,9012
2456,0.6636,8968
2457,0.6636,9000
2458,0.6504,9142
2459,0.6617,8994
2460,0.6681,8708
2461,0.6736,8860
2462,0.6573,9012
2463,0.6669,8898
2464,0.6688,8812
2465,0.6595,9006
2466,0.6565,8958
2467,0.6569,8968
2468,0.6573,9060
2469,0.6607,9032
2470,0.6689,8846
2471,0.66,8952
2472,0.6623,8908
2473,0.6652,8882
2474,0.6618,8880
2475,0.6588,8934
2476,0.6634,8902
2477,0.654,9098
2478,0.6508,9086
2479,0.6578,9022
2480,0.6624,8996
2481,0.6588,9060
2482,0.6672,8844
2483,0.6478,9124
2484,0.6518,8962
2485,0.6424,9182
2486,0.6526,9038
2487,0.6509,9118
2488,0.6595,9048
2489,0.6476,9162
2490,0.6519,9074
2491,0.6604,9024
2492,0.6594,9054
2493,0.6508,9028
2494,0.6638,8940
2495,0.6621,8774
2496,0.6489,9164
2497,0.6565,8950
2498,0.6624,8818
2499,0.6602,8926
2500,0.6566,9046
2501,0.6603,9030
2502,0.6603,8954
2503,0.66,8956
2504,0.666,8916
2505,0.6691,8910
2506,0.6709,8824
2507,0.6659,8960
2508,0.6627,8932
2509,0.6526,9010
2510,0.6673,8898
2511,0.6654,8816
2512,0.6599,8948
2513,0.6597,8950
2514,0.6605,8944
2515,0.6572,9048
2516,0.6582,9122
2517,0.6601,8996
2518,0.6621,9004
2519,0.6608,8888
2520,0.6594,9092
2521,0.6661,8878
2522,0.657,8894
2523,0.6596,8964
2524,0.6679,8826
2525,0.6531,9086
2526,0.6625,9132
2527,0.6627,8936
2528,0.6619,9066
2529,0.6684,8996
2530,0.6691,8872
2531,0.6588,8968
2532,0.661,8868
2533,0.6633,8866
2534,0.6644,8918
2535,0.6599,8974
2536,0.665,8894
2537,0.6531,9006
2538,0.6646,8880
2539,0.6624,8840
2540,0.6623,9032
2541,0.6598,8962
2542,0.6616,8956
2543,0.6644,8864
2544,0.6528,9106
2545,0.6598,9004
2546,0.6569,9030
2547,0.6649,8870
2548,0.6603,8890
2549,0.6718,8852
2550,0.6624,8932
2551,0.6624,8874
2552,0.6569,9014
2553,0.6537,9068
2554,0.6534,9102
2555,0.6672,9004
2556,0.6627,9044
2557,0.6551,8904
2558,0.6621,8900
2559,0.6655,8908
2560,0.6646,8964
2561,0.668,8856
2562,0.6553,8976
2563,0.6574,9070
2564,0.6499,9048
2565,0.6592,8870
2566,0.6704,8858
2567,0.6577,8998
2568,0.6669,8932
2569,0.6674,8834
2570,0.6628,8860
2571,0.664,8984
2572,0.6579,9024
2573,0.6679,8958
2574,0.6694,8848
2575,0.6639,8916
2576,0.6594,8888
2577,0.6564,8992
